county,month,year,unemp_rate,medicaid_enrollment,medicaid_per_1k,snap_persons,snap_benefits,snap_per_1k,crash_count,crashes_per_100k,mta_ridership,population
Broome,2020-05,2020,12.5,53669,270.86,27469.0,4862851.0,138.63,,,,198145
Broome,2020-06,2020,10.0,54261,273.84,27100.0,4717933.0,136.77,,,,198145
Broome,2020-07,2020,9.6,54920,277.17,25602.0,4598344.0,129.21,,,,198145
Broome,2020-08,2020,7.5,55528,280.24,24597.0,4362939.0,124.14,,,,198145
Broome,2020-09,2020,6.5,56128,283.27,25035.0,4101691.0,126.35,,,,198145
Broome,2020-10,2020,5.5,56732,286.32,25263.0,5107325.0,127.5,,,,198145
Broome,2020-11,2020,5.4,57229,288.82,25102.0,4730124.0,126.69,,,,198145
Broome,2020-12,2020,6.2,57834,291.88,25291.0,4715262.0,127.64,,,,198145
Broome,2021-01,2021,7.0,58306,293.66,25219.0,5481087.0,127.02,391.0,196.93,,198548
Broome,2021-02,2021,7.1,58537,294.83,25459.0,5562381.0,128.23,355.0,178.8,,198548
Broome,2021-03,2021,6.5,58907,296.69,25500.0,5517504.0,128.43,317.0,159.66,,198548
Broome,2021-04,2021,5.4,59308,298.71,25420.0,6185051.0,128.03,333.0,167.72,,198548
Broome,2021-05,2021,5.0,59623,300.3,25354.0,6216026.0,127.7,392.0,197.43,,198548
Broome,2021-06,2021,5.6,60011,302.25,25258.0,6158800.0,127.21,411.0,207.0,,198548
Broome,2021-07,2021,5.5,60413,304.27,25329.0,6240118.0,127.57,371.0,186.86,,198548
Broome,2021-08,2021,5.0,60739,305.92,25349.0,6191352.0,127.67,360.0,181.32,,198548
Broome,2021-09,2021,4.1,61155,308.01,25524.0,6247491.0,128.55,404.0,203.48,,198548
Broome,2021-10,2021,3.9,61622,310.36,25911.0,6803975.0,130.5,518.0,260.89,,198548
Broome,2021-11,2021,3.5,61866,311.59,26040.0,6783212.0,131.15,535.0,269.46,,198548
Broome,2021-12,2021,3.3,62279,313.67,26478.0,7046797.0,133.36,424.0,213.55,,198548
Broome,2022-01,2022,4.6,62614,317.56,26712.0,7085557.0,135.48,455.0,230.76,,197171
Broome,2022-02,2022,4.6,62865,318.83,26583.0,7033154.0,134.82,424.0,215.04,,197171
Broome,2022-03,2022,4.2,63180,320.43,26876.0,7119702.0,136.31,434.0,220.11,,197171
Broome,2022-04,2022,3.4,63256,320.82,26758.0,7105121.0,135.71,366.0,185.63,,197171
Broome,2022-05,2022,3.3,63329,321.19,26717.0,7088583.0,135.5,411.0,208.45,,197171
Broome,2022-06,2022,3.8,63595,322.54,26697.0,7026719.0,135.4,406.0,205.91,,197171
Broome,2022-07,2022,4.1,63894,324.05,26523.0,6967277.0,134.52,395.0,200.33,,197171
Broome,2022-08,2022,4.1,64095,325.07,26757.0,7052610.0,135.7,440.0,223.16,,197171
Broome,2022-09,2022,3.2,64502,327.14,26610.0,7017693.0,134.96,424.0,215.04,,197171
Broome,2022-10,2022,3.1,64623,327.75,26469.0,7783313.0,134.24,510.0,258.66,,197171
Broome,2022-11,2022,3.2,64810,328.7,26424.0,7831371.0,134.02,525.0,266.27,,197171
Broome,2022-12,2022,3.5,65208,330.72,26273.0,7788228.0,133.25,621.0,314.96,,197171
Broome,2023-01,2023,4.4,65537,334.49,26109.0,7770467.0,133.25,388.0,198.03,,195934
Broome,2023-02,2023,4.3,65720,335.42,25750.0,7629697.0,131.42,395.0,201.6,,195934
Broome,2023-03,2023,3.8,66229,338.02,25701.0,5211364.0,131.17,395.0,201.6,,195934
Broome,2023-04,2023,2.9,66486,339.33,25624.0,5232720.0,130.78,385.0,196.49,,195934
Broome,2023-05,2023,3.1,66715,340.5,25820.0,5196267.0,131.78,445.0,227.12,,195934
Broome,2023-06,2023,3.5,67094,342.43,25920.0,5119118.0,132.29,416.0,212.32,,195934
Broome,2023-07,2023,3.7,66537,339.59,26055.0,5017548.0,132.98,393.0,200.58,,195934
Broome,2023-08,2023,4.0,65521,334.4,26223.0,5076327.0,133.84,389.0,198.54,,195934
Broome,2023-09,2023,3.4,64539,329.39,26039.0,4948490.0,132.9,413.0,210.79,,195934
Broome,2023-10,2023,3.6,63660,324.91,26100.0,5166898.0,133.21,440.0,224.57,,195934
Broome,2023-11,2023,3.6,62774,320.38,25800.0,5078725.0,131.68,505.0,257.74,,195934
Broome,2023-12,2023,4.2,61638,314.59,25744.0,5114441.0,131.39,443.0,226.1,,195934
Broome,2024-01,2024,4.8,60670,309.71,25597.0,5007418.0,130.67,530.0,270.56,,195893
Broome,2024-02,2024,4.7,59937,305.97,25680.0,4997536.0,131.09,370.0,188.88,,195893
Broome,2024-03,2024,4.3,59317,302.8,26006.0,5111557.0,132.76,372.0,189.9,,195893
Broome,2024-04,2024,3.6,58354,297.89,26197.0,5103302.0,133.73,306.0,156.21,,195893
Broome,2024-05,2024,3.6,57521,293.63,26588.0,5138952.0,135.73,435.0,222.06,,195893
Broome,2024-06,2024,4.0,56628,289.08,26495.0,5044437.0,135.25,428.0,218.49,,195893
Broome,2024-07,2024,4.4,56465,288.24,26526.0,5053096.0,135.41,403.0,205.72,,195893
Broome,2024-08,2024,4.3,56438,288.11,26615.0,5083048.0,135.86,364.0,185.82,,195893
Broome,2024-09,2024,3.4,56372,287.77,26566.0,5065250.0,135.61,398.0,203.17,,195893
Broome,2024-10,2024,3.5,56458,288.21,26556.0,5159566.0,135.56,555.0,283.32,,195893
Broome,2024-11,2024,3.6,56316,287.48,26421.0,5099978.0,134.87,548.0,279.74,,195893
Broome,2024-12,2024,3.9,56378,287.8,26498.0,5152619.0,135.27,539.0,275.15,,195893
Broome,2025-01,2025,4.8,56333,287.8,26276.0,5071458.0,134.24,,,,195736
Broome,2025-02,2025,5.0,56217,287.21,26175.0,5057703.0,133.73,,,,195736
Broome,2025-03,2025,4.4,56233,287.29,26464.0,5148781.0,135.2,,,,195736
Broome,2025-04,2025,3.3,56198,287.11,26673.0,5221043.0,136.27,,,,195736
Broome,2025-05,2025,3.3,56021,286.21,26747.0,5141865.0,136.65,,,,195736
Broome,2025-06,2025,3.7,56027,286.24,26568.0,5104486.0,135.73,,,,195736
Broome,2025-07,2025,4.2,56011,286.16,26685.0,5174238.0,136.33,,,,195736
Broome,2025-08,2025,4.5,55842,285.29,26636.0,5123894.0,136.08,,,,195736
Broome,2025-09,2025,4.3,54991,280.94,26467.0,5064120.0,135.22,,,,195736
Broome,2025-10,2025,,55028,281.13,26398.0,5270389.0,134.87,,,,195736
Broome,2025-11,2025,4.1,55324,282.65,25786.0,5064955.0,131.74,,,,195736
Broome,2025-12,2025,4.2,55206,282.04,25615.0,5020175.0,130.87,,,,195736
Cattaraugus,2018-01,2018,7.2,21645,282.11,11794.0,1326210.0,153.72,,,,76726
Cattaraugus,2018-02,2018,7.3,21654,282.23,11729.0,1314137.0,152.87,,,,76726
Cattaraugus,2018-03,2018,6.6,21652,282.2,11878.0,1349431.0,154.81,,,,76726
Cattaraugus,2018-04,2018,5.6,21684,282.62,11551.0,1299305.0,150.55,,,,76726
Cattaraugus,2018-05,2018,4.7,21677,282.52,11544.0,1317118.0,150.46,,,,76726
Cattaraugus,2018-06,2018,4.8,21674,282.49,11372.0,1298409.0,148.22,,,,76726
Cattaraugus,2018-07,2018,4.7,21663,282.34,11259.0,1295537.0,146.74,,,,76726
Cattaraugus,2018-08,2018,4.6,21700,282.82,11026.0,1268009.0,143.71,,,,76726
Cattaraugus,2018-09,2018,4.0,21645,282.11,11004.0,1254996.0,143.42,,,,76726
Cattaraugus,2018-10,2018,4.0,21707,282.92,10935.0,1264362.0,142.52,,,,76726
Cattaraugus,2018-11,2018,4.2,21695,282.76,10987.0,1254391.0,143.2,,,,76726
Cattaraugus,2018-12,2018,5.2,21684,282.62,11036.0,1256682.0,143.84,,,,76726
Cattaraugus,2019-01,2019,6.0,21662,284.59,10999.0,1242729.0,144.5,,,,76117
Cattaraugus,2019-02,2019,5.8,21560,283.25,10929.0,1224137.0,143.58,,,,76117
Cattaraugus,2019-03,2019,5.4,21576,283.46,10827.0,1212279.0,142.24,,,,76117
Cattaraugus,2019-04,2019,4.5,21570,283.38,10718.0,1207087.0,140.81,,,,76117
Cattaraugus,2019-05,2019,4.1,21534,282.91,10669.0,1200501.0,140.17,,,,76117
Cattaraugus,2019-06,2019,4.3,21547,283.08,10514.0,1191708.0,138.13,,,,76117
Cattaraugus,2019-07,2019,4.8,21588,283.62,10504.0,1191951.0,138.0,,,,76117
Cattaraugus,2019-08,2019,4.8,21530,282.85,10417.0,1192329.0,136.86,,,,76117
Cattaraugus,2019-09,2019,4.0,21509,282.58,10282.0,1181642.0,135.08,,,,76117
Cattaraugus,2019-10,2019,4.2,21457,281.89,10372.0,1207613.0,136.26,,,,76117
Cattaraugus,2019-11,2019,4.7,21436,281.62,10270.0,1189490.0,134.92,,,,76117
Cattaraugus,2019-12,2019,5.6,21447,281.76,10381.0,1199409.0,136.38,,,,76117
Cattaraugus,2020-01,2020,6.4,21470,278.91,10449.0,1190762.0,135.74,,,,76977
Cattaraugus,2020-02,2020,6.2,21447,278.62,10394.0,1178234.0,135.03,,,,76977
Cattaraugus,2020-03,2020,7.2,21436,278.47,10389.0,1183086.0,134.96,,,,76977
Cattaraugus,2020-04,2020,21.0,21644,281.17,10923.0,2583704.0,141.9,,,,76977
Cattaraugus,2020-05,2020,15.8,21877,284.2,10920.0,1927274.0,141.86,,,,76977
Cattaraugus,2020-06,2020,12.0,22163,287.92,10544.0,1741571.0,136.98,,,,76977
Cattaraugus,2020-07,2020,10.2,22426,291.33,9979.0,1877295.0,129.64,,,,76977
Cattaraugus,2020-08,2020,7.8,22589,293.45,9985.0,1762083.0,129.71,,,,76977
Cattaraugus,2020-09,2020,6.4,22881,297.24,10172.0,1662852.0,132.14,,,,76977
Cattaraugus,2020-10,2020,5.4,23055,299.51,10187.0,2088596.0,132.34,,,,76977
Cattaraugus,2020-11,2020,5.6,23235,301.84,10250.0,1941381.0,133.16,,,,76977
Cattaraugus,2020-12,2020,6.4,23492,305.18,10519.0,1949180.0,136.65,,,,76977
Cattaraugus,2021-01,2021,7.1,23666,309.12,10533.0,2248288.0,137.58,153.0,199.84,,76560
Cattaraugus,2021-02,2021,7.3,23751,310.23,10590.0,2291204.0,138.32,137.0,178.94,,76560
Cattaraugus,2021-03,2021,6.9,23858,311.62,10661.0,2283753.0,139.25,132.0,172.41,,76560
Cattaraugus,2021-04,2021,5.7,24026,313.82,10620.0,2504888.0,138.71,105.0,137.15,,76560
Cattaraugus,2021-05,2021,5.1,24113,314.96,10500.0,2492497.0,137.15,129.0,168.5,,76560
Cattaraugus,2021-06,2021,5.6,24249,316.73,10461.0,2475638.0,136.64,183.0,239.03,,76560
Cattaraugus,2021-07,2021,5.5,24295,317.33,10385.0,2495243.0,135.65,142.0,185.48,,76560
Cattaraugus,2021-08,2021,5.2,24413,318.87,10271.0,2493036.0,134.16,160.0,208.99,,76560
Cattaraugus,2021-09,2021,4.0,24496,319.96,10207.0,2422049.0,133.32,140.0,182.86,,76560
Cattaraugus,2021-10,2021,3.8,24634,321.76,10341.0,2654169.0,135.07,167.0,218.13,,76560
Cattaraugus,2021-11,2021,3.7,24693,322.53,10543.0,2676097.0,137.71,240.0,313.48,,76560
Cattaraugus,2021-12,2021,3.8,24807,324.02,10749.0,2754572.0,140.4,162.0,211.6,,76560
Cattaraugus,2022-01,2022,4.9,24959,328.27,10761.0,2743171.0,141.53,159.0,209.12,,76032
Cattaraugus,2022-02,2022,5.1,25043,329.37,10859.0,2771291.0,142.82,166.0,218.33,,76032
Cattaraugus,2022-03,2022,4.6,25144,330.7,10968.0,2772412.0,144.26,144.0,189.39,,76032
Cattaraugus,2022-04,2022,3.9,25200,331.44,10911.0,2752904.0,143.51,106.0,139.41,,76032
Cattaraugus,2022-05,2022,3.5,25275,332.43,10924.0,2756562.0,143.68,139.0,182.82,,76032
Cattaraugus,2022-06,2022,3.8,25396,334.02,10956.0,2748148.0,144.1,157.0,206.49,,76032
Cattaraugus,2022-07,2022,4.3,25543,335.95,10939.0,2771793.0,143.87,150.0,197.29,,76032
Cattaraugus,2022-08,2022,4.4,25647,337.32,11021.0,2772499.0,144.95,126.0,165.72,,76032
Cattaraugus,2022-09,2022,3.4,25832,339.75,10935.0,2768616.0,143.82,137.0,180.19,,76032
Cattaraugus,2022-10,2022,3.3,25936,341.12,11077.0,3144231.0,145.69,170.0,223.59,,76032
Cattaraugus,2022-11,2022,3.7,25960,341.44,11075.0,3183372.0,145.66,234.0,307.77,,76032
Cattaraugus,2022-12,2022,4.1,26071,342.9,11309.0,3242850.0,148.74,213.0,280.15,,76032
Cattaraugus,2023-01,2023,4.9,26261,347.04,11292.0,3212279.0,149.22,170.0,224.66,,75671
Cattaraugus,2023-02,2023,5.0,26355,348.28,11424.0,3208471.0,150.97,128.0,169.15,,75671
Cattaraugus,2023-03,2023,4.4,26518,350.44,11528.0,2060604.0,152.34,132.0,174.44,,75671
Cattaraugus,2023-04,2023,3.4,26563,351.03,11518.0,1993740.0,152.21,88.0,116.29,,75671
Cattaraugus,2023-05,2023,3.6,26668,352.42,11392.0,1958963.0,150.55,130.0,171.8,,75671
Cattaraugus,2023-06,2023,3.6,26818,354.4,11280.0,1936358.0,149.07,123.0,162.55,,75671
Cattaraugus,2023-07,2023,3.9,26495,350.13,11165.0,1931952.0,147.55,128.0,169.15,,75671
Cattaraugus,2023-08,2023,4.2,26128,345.28,11080.0,1926648.0,146.42,104.0,137.44,,75671
Cattaraugus,2023-09,2023,3.6,25895,342.21,10954.0,1900450.0,144.76,134.0,177.08,,75671
Cattaraugus,2023-10,2023,3.7,25552,337.67,10942.0,1986299.0,144.6,156.0,206.16,,75671
Cattaraugus,2023-11,2023,4.1,25163,332.53,11002.0,1993554.0,145.39,186.0,245.8,,75671
Cattaraugus,2023-12,2023,4.6,24690,326.28,11034.0,1986263.0,145.82,158.0,208.8,,75671
Cattaraugus,2024-01,2024,5.1,24246,321.36,11101.0,1968766.0,147.13,189.0,250.5,,75448
Cattaraugus,2024-02,2024,5.2,23843,316.02,11122.0,1953192.0,147.41,138.0,182.91,,75448
Cattaraugus,2024-03,2024,4.5,23426,310.49,11037.0,1943807.0,146.29,127.0,168.33,,75448
Cattaraugus,2024-04,2024,4.0,22939,304.04,10938.0,1923689.0,144.97,93.0,123.26,,75448
Cattaraugus,2024-05,2024,3.6,22493,298.13,10846.0,1910139.0,143.75,151.0,200.14,,75448
Cattaraugus,2024-06,2024,3.8,22032,292.02,10856.0,1914019.0,143.89,163.0,216.04,,75448
Cattaraugus,2024-07,2024,4.3,21949,290.92,10716.0,1881009.0,142.03,136.0,180.26,,75448
Cattaraugus,2024-08,2024,4.1,21817,289.17,10743.0,1886710.0,142.39,128.0,169.65,,75448
Cattaraugus,2024-09,2024,3.3,21635,286.75,10690.0,1885799.0,141.69,127.0,168.33,,75448
Cattaraugus,2024-10,2024,3.4,21620,286.55,10660.0,1913944.0,141.29,178.0,235.92,,75448
Cattaraugus,2024-11,2024,3.7,21559,285.75,10618.0,1904948.0,140.73,206.0,273.04,,75448
Cattaraugus,2024-12,2024,4.1,21461,284.45,10695.0,1908400.0,141.75,212.0,280.99,,75448
Cattaraugus,2025-01,2025,5.1,21374,283.51,10630.0,1874855.0,141.0,,,,75390
Cattaraugus,2025-02,2025,5.3,21348,283.17,10616.0,1863573.0,140.81,,,,75390
Cattaraugus,2025-03,2025,4.6,21461,284.67,10658.0,1868663.0,141.37,,,,75390
Cattaraugus,2025-04,2025,3.5,21506,285.26,10626.0,1866744.0,140.95,,,,75390
Cattaraugus,2025-05,2025,3.2,21505,285.25,10602.0,1866621.0,140.63,,,,75390
Cattaraugus,2025-06,2025,3.5,21499,285.17,10461.0,1834053.0,138.76,,,,75390
Cattaraugus,2025-07,2025,4.2,21500,285.18,10459.0,1839568.0,138.73,,,,75390
Cattaraugus,2025-08,2025,4.4,21485,284.98,10359.0,1820518.0,137.41,,,,75390
Cattaraugus,2025-09,2025,4.1,21467,284.75,10236.0,1801123.0,135.77,,,,75390
Cattaraugus,2025-10,2025,,21484,284.97,10173.0,1868579.0,134.94,,,,75390
Cattaraugus,2025-11,2025,4.2,21673,287.48,10007.0,1814684.0,132.74,,,,75390
Cattaraugus,2025-12,2025,4.5,21644,287.09,9955.0,1805427.0,132.05,,,,75390
Cayuga,2018-01,2018,5.9,19692,255.34,10038.0,1195585.0,130.16,,,,77121
Cayuga,2018-02,2018,6.1,19706,255.52,10012.0,1187855.0,129.82,,,,77121
Cayuga,2018-03,2018,5.6,19711,255.59,10021.0,1200713.0,129.94,,,,77121
Cayuga,2018-04,2018,4.7,19694,255.36,9926.0,1188798.0,128.71,,,,77121
Cayuga,2018-05,2018,3.9,19631,254.55,9848.0,1184943.0,127.7,,,,77121
Cayuga,2018-06,2018,4.1,19603,254.18,9735.0,1161563.0,126.23,,,,77121
Cayuga,2018-07,2018,4.3,19634,254.59,9677.0,1161071.0,125.48,,,,77121
Cayuga,2018-08,2018,4.2,19595,254.08,9528.0,1151986.0,123.55,,,,77121
Cayuga,2018-09,2018,3.4,19534,253.29,9428.0,1143383.0,122.25,,,,77121
Cayuga,2018-10,2018,3.5,19532,253.26,9514.0,1163066.0,123.36,,,,77121
Cayuga,2018-11,2018,3.6,19449,252.19,9570.0,1163819.0,124.09,,,,77121
Cayuga,2018-12,2018,4.3,19395,251.49,9662.0,1174328.0,125.28,,,,77121
Cayuga,2019-01,2019,5.1,19539,255.16,9578.0,1152503.0,125.08,,,,76576
Cayuga,2019-02,2019,5.1,19420,253.6,9479.0,1141414.0,123.79,,,,76576
Cayuga,2019-03,2019,4.8,19388,253.19,9520.0,1144047.0,124.32,,,,76576
Cayuga,2019-04,2019,3.8,19381,253.09,9390.0,1123751.0,122.62,,,,76576
Cayuga,2019-05,2019,3.6,19348,252.66,9324.0,1123422.0,121.76,,,,76576
Cayuga,2019-06,2019,3.7,19335,252.49,9194.0,1108221.0,120.06,,,,76576
Cayuga,2019-07,2019,4.2,19366,252.9,9145.0,1101623.0,119.42,,,,76576
Cayuga,2019-08,2019,4.2,19415,253.54,9085.0,1098690.0,118.64,,,,76576
Cayuga,2019-09,2019,3.4,19481,254.4,8983.0,1095854.0,117.31,,,,76576
Cayuga,2019-10,2019,3.6,19510,254.78,8951.0,1094699.0,116.89,,,,76576
Cayuga,2019-11,2019,3.8,19508,254.75,8939.0,1097934.0,116.73,,,,76576
Cayuga,2019-12,2019,4.5,19436,253.81,8932.0,1087949.0,116.64,,,,76576
Cayuga,2020-01,2020,5.2,19436,255.38,9021.0,1088165.0,118.53,,,,76107
Cayuga,2020-02,2020,5.3,19410,255.04,8967.0,1081680.0,117.82,,,,76107
Cayuga,2020-03,2020,6.0,19413,255.08,9000.0,1086255.0,118.25,,,,76107
Cayuga,2020-04,2020,17.5,19775,259.83,9546.0,2197964.0,125.43,,,,76107
Cayuga,2020-05,2020,12.3,20065,263.64,9617.0,1705971.0,126.36,,,,76107
Cayuga,2020-06,2020,9.4,20274,266.39,8707.0,1491434.0,114.4,,,,76107
Cayuga,2020-07,2020,9.1,20478,269.07,8206.0,1500473.0,107.82,,,,76107
Cayuga,2020-08,2020,7.2,20696,271.93,8456.0,1513616.0,111.11,,,,76107
Cayuga,2020-09,2020,5.9,20902,274.64,8757.0,1459271.0,115.06,,,,76107
Cayuga,2020-10,2020,4.9,21057,276.68,8838.0,1806823.0,116.13,,,,76107
Cayuga,2020-11,2020,4.8,21230,278.95,8873.0,1673265.0,116.59,,,,76107
Cayuga,2020-12,2020,5.6,21503,282.54,9071.0,1715183.0,119.19,,,,76107
Cayuga,2021-01,2021,6.8,21699,287.69,9179.0,1975327.0,121.7,140.0,185.61,,75426
Cayuga,2021-02,2021,6.8,21708,287.81,9217.0,1977078.0,122.2,181.0,239.97,,75426
Cayuga,2021-03,2021,6.3,21797,288.99,9118.0,1931076.0,120.89,143.0,189.59,,75426
Cayuga,2021-04,2021,5.1,21914,290.54,9025.0,2133214.0,119.65,124.0,164.4,,75426
Cayuga,2021-05,2021,4.6,21944,290.93,8902.0,2119768.0,118.02,138.0,182.96,,75426
Cayuga,2021-06,2021,4.9,22019,291.93,8844.0,2096156.0,117.25,147.0,194.89,,75426
Cayuga,2021-07,2021,4.9,22175,294.0,8745.0,2085618.0,115.94,124.0,164.4,,75426
Cayuga,2021-08,2021,4.7,22207,294.42,8772.0,2093028.0,116.3,142.0,188.26,,75426
Cayuga,2021-09,2021,3.8,22301,295.67,8790.0,2109772.0,116.54,140.0,185.61,,75426
Cayuga,2021-10,2021,3.5,22426,297.32,8941.0,2310551.0,118.54,198.0,262.51,,75426
Cayuga,2021-11,2021,3.3,22501,298.32,9076.0,2326142.0,120.33,230.0,304.93,,75426
Cayuga,2021-12,2021,3.2,22614,299.82,9163.0,2370997.0,121.48,195.0,258.53,,75426
Cayuga,2022-01,2022,4.3,22737,304.26,9272.0,2371257.0,124.07,173.0,231.5,,74730
Cayuga,2022-02,2022,4.5,22847,305.73,9367.0,2404971.0,125.34,170.0,227.49,,74730
Cayuga,2022-03,2022,4.1,22944,307.03,9467.0,2420210.0,126.68,144.0,192.69,,74730
Cayuga,2022-04,2022,3.4,23019,308.03,9305.0,2368174.0,124.51,102.0,136.49,,74730
Cayuga,2022-05,2022,3.0,23068,308.68,9211.0,2346213.0,123.26,135.0,180.65,,74730
Cayuga,2022-06,2022,3.3,23192,310.34,9222.0,2351520.0,123.4,164.0,219.46,,74730
Cayuga,2022-07,2022,3.7,23254,311.17,9198.0,2346135.0,123.08,192.0,256.92,,74730
Cayuga,2022-08,2022,3.8,23332,312.22,9114.0,2322588.0,121.96,131.0,175.3,,74730
Cayuga,2022-09,2022,2.9,23442,313.69,9159.0,2351506.0,122.56,163.0,218.12,,74730
Cayuga,2022-10,2022,2.7,23525,314.8,9334.0,2692779.0,124.9,199.0,266.29,,74730
Cayuga,2022-11,2022,3.0,23617,316.03,9391.0,2701672.0,125.67,222.0,297.07,,74730
Cayuga,2022-12,2022,3.3,23722,317.44,9402.0,2707346.0,125.81,259.0,346.58,,74730
Cayuga,2023-01,2023,4.1,23838,319.7,9472.0,2724586.0,127.03,167.0,223.97,,74563
Cayuga,2023-02,2023,4.2,23862,320.02,9452.0,2700117.0,126.77,166.0,222.63,,74563
Cayuga,2023-03,2023,3.8,24023,322.18,9321.0,1710303.0,125.01,156.0,209.22,,74563
Cayuga,2023-04,2023,2.8,24139,323.74,9212.0,1651571.0,123.55,109.0,146.19,,74563
Cayuga,2023-05,2023,2.9,24235,325.03,9197.0,1654747.0,123.35,152.0,203.85,,74563
Cayuga,2023-06,2023,3.1,24341,326.45,9054.0,1624745.0,121.43,136.0,182.4,,74563
Cayuga,2023-07,2023,3.4,24025,322.21,9003.0,1623258.0,120.74,170.0,228.0,,74563
Cayuga,2023-08,2023,3.8,23699,317.84,9051.0,1628390.0,121.39,134.0,179.71,,74563
Cayuga,2023-09,2023,3.1,23391,313.71,9032.0,1614434.0,121.13,124.0,166.3,,74563
Cayuga,2023-10,2023,3.3,23046,309.08,9037.0,1690439.0,121.2,187.0,250.79,,74563
Cayuga,2023-11,2023,3.4,22653,303.81,9125.0,1696864.0,122.38,219.0,293.71,,74563
Cayuga,2023-12,2023,3.9,22186,297.55,9126.0,1702736.0,122.39,155.0,207.88,,74563
Cayuga,2024-01,2024,4.4,21937,293.9,9147.0,1683718.0,122.54,177.0,237.13,,74642
Cayuga,2024-02,2024,4.6,21622,289.68,9140.0,1669605.0,122.45,131.0,175.5,,74642
Cayuga,2024-03,2024,4.2,21345,285.97,9149.0,1662223.0,122.57,123.0,164.79,,74642
Cayuga,2024-04,2024,3.5,20918,280.24,9146.0,1662820.0,122.53,85.0,113.88,,74642
Cayuga,2024-05,2024,3.2,20572,275.61,9012.0,1637544.0,120.74,136.0,182.2,,74642
Cayuga,2024-06,2024,3.4,20242,271.19,8838.0,1604328.0,118.41,173.0,231.77,,74642
Cayuga,2024-07,2024,4.1,20202,270.65,8900.0,1633275.0,119.24,145.0,194.26,,74642
Cayuga,2024-08,2024,3.9,20148,269.93,8848.0,1618196.0,118.54,158.0,211.68,,74642
Cayuga,2024-09,2024,3.1,20072,268.91,8735.0,1607347.0,117.03,139.0,186.22,,74642
Cayuga,2024-10,2024,3.2,19986,267.76,8789.0,1650956.0,117.75,214.0,286.7,,74642
Cayuga,2024-11,2024,3.3,19911,266.75,8874.0,1653912.0,118.89,219.0,293.4,,74642
Cayuga,2024-12,2024,3.6,19876,266.28,8824.0,1643721.0,118.22,224.0,300.1,,74642
Cayuga,2025-01,2025,4.6,19875,267.26,8977.0,1649132.0,120.72,,,,74365
Cayuga,2025-02,2025,4.9,19859,267.05,8860.0,1623959.0,119.14,,,,74365
Cayuga,2025-03,2025,4.3,19872,267.22,8842.0,1622199.0,118.9,,,,74365
Cayuga,2025-04,2025,3.2,19883,267.37,8790.0,1601494.0,118.2,,,,74365
Cayuga,2025-05,2025,2.8,19854,266.98,8748.0,1596148.0,117.64,,,,74365
Cayuga,2025-06,2025,3.0,19823,266.56,8577.0,1565091.0,115.34,,,,74365
Cayuga,2025-07,2025,3.7,19821,266.54,8504.0,1552073.0,114.35,,,,74365
Cayuga,2025-08,2025,3.9,19786,266.07,8359.0,1523862.0,112.41,,,,74365
Cayuga,2025-09,2025,3.6,19756,265.66,8313.0,1508156.0,111.79,,,,74365
Cayuga,2025-10,2025,,19739,265.43,8303.0,1546839.0,111.65,,,,74365
Cayuga,2025-11,2025,3.4,19852,266.95,8042.0,1491965.0,108.14,,,,74365
Cayuga,2025-12,2025,3.6,19892,267.49,7971.0,1477228.0,107.19,,,,74365
Chautauqua,2018-01,2018,6.5,39092,306.67,24681.0,3050115.0,193.62,,,,127472
Chautauqua,2018-02,2018,6.6,39041,306.27,24584.0,3013976.0,192.86,,,,127472
Chautauqua,2018-03,2018,5.9,38981,305.8,24786.0,3071236.0,194.44,,,,127472
Chautauqua,2018-04,2018,5.0,38926,305.37,24499.0,3035351.0,192.19,,,,127472
Chautauqua,2018-05,2018,4.2,38864,304.88,24349.0,3031698.0,191.01,,,,127472
Chautauqua,2018-06,2018,4.6,38609,302.88,24187.0,3010435.0,189.74,,,,127472
Chautauqua,2018-07,2018,4.5,38446,301.6,23998.0,2990006.0,188.26,,,,127472
Chautauqua,2018-08,2018,4.2,38416,301.37,23808.0,2977082.0,186.77,,,,127472
Chautauqua,2018-09,2018,3.8,38256,300.11,23805.0,2974218.0,186.75,,,,127472
Chautauqua,2018-10,2018,3.9,38265,300.18,23752.0,3003663.0,186.33,,,,127472
Chautauqua,2018-11,2018,4.1,38203,299.7,23691.0,2980718.0,185.85,,,,127472
Chautauqua,2018-12,2018,4.7,38131,299.13,23792.0,2979490.0,186.64,,,,127472
Chautauqua,2019-01,2019,5.3,38206,301.06,23959.0,2974555.0,188.8,,,,126903
Chautauqua,2019-02,2019,5.2,38116,300.36,23503.0,2912088.0,185.2,,,,126903
Chautauqua,2019-03,2019,5.0,38055,299.87,23560.0,2900042.0,185.65,,,,126903
Chautauqua,2019-04,2019,4.0,37967,299.18,23223.0,2865470.0,183.0,,,,126903
Chautauqua,2019-05,2019,3.7,37925,298.85,23169.0,2875237.0,182.57,,,,126903
Chautauqua,2019-06,2019,4.0,37838,298.16,22914.0,2827525.0,180.56,,,,126903
Chautauqua,2019-07,2019,4.4,37834,298.13,22753.0,2805947.0,179.29,,,,126903
Chautauqua,2019-08,2019,4.3,37867,298.39,22630.0,2780293.0,178.33,,,,126903
Chautauqua,2019-09,2019,3.8,37802,297.88,22702.0,2807352.0,178.89,,,,126903
Chautauqua,2019-10,2019,3.9,37806,297.91,22966.0,2904292.0,180.97,,,,126903
